date,price,company
2023-06-05,76.05377960205078,3M
2023-06-06,76.29441833496094,3M
2023-06-07,78.39796447753906,3M
2023-06-08,78.21167755126953,3M
2023-06-09,77.54412841796875,3M
2023-06-12,78.59978485107422,3M
2023-06-13,79.74858856201172,3M
2023-06-14,79.1353759765625,3M
2023-06-15,80.57913970947266,3M
2023-06-16,81.1457748413086,3M
2023-06-20,79.40705871582031,3M
2023-06-21,78.7627944946289,3M
2023-06-22,77.95552825927734,3M
2023-06-23,78.18063354492188,3M
2023-06-26,77.94000244140625,3M
2023-06-27,76.27113342285156,3M
2023-06-28,76.51175689697266,3M
2023-06-29,77.03181457519531,3M
2023-06-30,77.69160461425781,3M
2023-07-03,78.50662994384766,3M
2023-07-05,76.55834197998047,3M
2023-07-06,74.75749969482422,3M
2023-07-07,75.51820373535156,3M
2023-07-10,75.44058227539062,3M
2023-07-11,79.11209106445312,3M
2023-07-12,78.84041595458984,3M
2023-07-13,79.84172821044922,3M
2023-07-14,79.40705871582031,3M
2023-07-17,78.94131469726562,3M
2023-07-18,79.95816040039062,3M
2023-07-19,80.32298278808594,3M
2023-07-20,80.95172119140625,3M
2023-07-21,80.98278045654297,3M
2023-07-24,80.93619537353516,3M
2023-07-25,85.25196838378906,3M
2023-07-26,87.43314361572266,3M
2023-07-27,86.3076171875,3M
2023-07-28,86.84320831298828,3M
2023-07-31,86.54824829101562,3M
2023-08-01,85.81861877441406,3M
2023-08-02,84.53784942626953,3M
2023-08-03,83.2027587890625,3M
2023-08-04,81.8987045288086,3M
2023-08-07,81.68136596679688,3M
2023-08-08,80.81977081298828,3M
2023-08-09,80.50151824951172,3M
2023-08-10,80.64900970458984,3M
2023-08-11,81.15353393554688,3M
2023-08-14,80.27642059326172,3M
2023-08-15,78.50662994384766,3M
2023-08-16,78.23494720458984,3M
2023-08-17,79.0189437866211,3M
2023-08-18,78.79047393798828,3M
2023-08-21,78.14444732666016,3M
2023-08-22,77.60872650146484,3M
2023-08-23,78.5068588256836,3M
2023-08-24,77.60086059570312,3M
2023-08-25,77.95537567138672,3M
2023-08-28,82.02843475341797,3M
2023-08-29,83.17079162597656,3M
2023-08-30,82.2884292602539,3M
2023-08-31,84.03739166259766,3M
2023-09-01,84.25798797607422,3M
2023-09-05,84.17919921875,3M
2023-09-06,83.80104064941406,3M
2023-09-07,83.47015380859375,3M
2023-09-08,83.6986312866211,3M
2023-09-11,84.99852752685547,3M
2023-09-12,84.42343139648438,3M
2023-09-13,79.60981750488281,3M
2023-09-14,80.61035919189453,3M
2023-09-15,79.61769104003906,3M
2023-09-18,79.60192108154297,3M
2023-09-19,78.96379852294922,3M
2023-09-20,77.98688507080078,3M
2023-09-21,76.80514526367188,3M
2023-09-22,76.45063018798828,3M
2023-09-25,74.67802429199219,3M
2023-09-26,73.96110534667969,3M
2023-09-27,73.63021850585938,3M
2023-09-28,73.47264099121094,3M
2023-09-29,73.75625610351562,3M
2023-10-02,71.07767486572266,3M
2023-10-03,69.9510726928711,3M
2023-10-04,69.34443664550781,3M
2023-10-05,69.19475555419922,3M
2023-10-06,69.64381408691406,3M
2023-10-09,70.1559066772461,3M
2023-10-10,71.4085464477539,3M
2023-10-11,71.21157836914062,3M
2023-10-12,70.13225555419922,3M
2023-10-13,69.86441040039062,3M
2023-10-16,70.85706329345703,3M
2023-10-17,71.33763885498047,3M
2023-10-18,69.64381408691406,3M
2023-10-19,68.58812713623047,3M
2023-10-20,68.18634796142578,3M
2023-10-23,67.43790435791016,3M
2023-10-24,70.9988784790039,3M
2023-10-25,70.42376708984375,3M
2023-10-26,69.84078979492188,3M
2023-10-27,68.95053100585938,3M
2023-10-30,70.52616882324219,3M
2023-10-31,71.65276336669922,3M
2023-11-01,71.34552764892578,3M
2023-11-02,72.7242202758789,3M
2023-11-03,73.94534301757812,3M
2023-11-06,73.677490234375,3M
2023-11-07,73.385986328125,3M
2023-11-08,72.73209381103516,3M
2023-11-09,72.24364471435547,3M
2023-11-10,73.11811828613281,3M
2023-11-13,73.02359008789062,3M
2023-11-14,74.81983184814453,3M
2023-11-15,76.27730560302734,3M
2023-11-16,76.58939361572266,3M
2023-11-17,76.29331970214844,3M
2023-11-20,76.00523376464844,3M
2023-11-21,75.21302032470703,3M
2023-11-22,76.31732177734375,3M
2023-11-24,76.78144836425781,3M
2023-11-27,77.67769622802734,3M
2023-11-28,78.83001708984375,3M
2023-11-29,78.79801177978516,3M
2023-11-30,79.27814483642578,3M
2023-12-01,79.9023208618164,3M
2023-12-04,82.77513122558594,3M
2023-12-05,81.3747329711914,3M
2023-12-06,82.2549819946289,3M
2023-12-07,82.64708709716797,3M
2023-12-08,82.71910858154297,3M
2023-12-11,82.55106353759766,3M
2023-12-12,82.07093048095703,3M
2023-12-13,83.37529754638672,3M
2023-12-14,85.65593719482422,3M
2023-12-15,85.60791015625,3M
2023-12-18,84.71967315673828,3M
2023-12-19,85.02375030517578,3M
2023-12-20,82.95918273925781,3M
2023-12-21,84.47161102294922,3M
2023-12-22,85.08776092529297,3M
2023-12-26,86.51216125488281,3M
2023-12-27,87.01631164550781,3M
2023-12-28,87.77651977539062,3M
2023-12-29,87.48043823242188,3M
2024-01-02,88.02458953857422,3M
2024-01-03,86.256103515625,3M
2024-01-04,86.56018829345703,3M
2024-01-05,86.89627075195312,3M
2024-01-08,87.11233520507812,3M
2024-01-09,87.30438995361328,3M
2024-01-10,86.66421508789062,3M
2024-01-11,87.16035461425781,3M
2024-01-12,86.5201644897461,3M
2024-01-16,86.13607025146484,3M
2024-01-17,84.8877182006836,3M
2024-01-18,85.17579650878906,3M
2024-01-19,86.23209381103516,3M
2024-01-22,86.44014739990234,3M
2024-01-23,76.90149688720703,3M
2024-01-24,74.61285400390625,3M
2024-01-25,76.80545043945312,3M
2024-01-26,76.81346130371094,3M
2024-01-29,77.12554168701172,3M
2024-01-30,76.62139892578125,3M
2024-01-31,75.5010986328125,3M
2024-02-01,76.74944305419922,3M
2024-02-02,75.9172134399414,3M
2024-02-05,74.20472717285156,3M
2024-02-06,75.02896118164062,3M
2024-02-07,75.09297943115234,3M
2024-02-08,74.58082580566406,3M
2024-02-09,74.34077453613281,3M
2024-02-12,75.72515106201172,3M
2024-02-13,74.14871215820312,3M
2024-02-14,73.9566650390625,3M
2024-02-15,75.15252685546875,3M
2024-02-16,74.23326110839844,3M
2024-02-20,74.69695281982422,3M
2024-02-21,74.60747528076172,3M
2024-02-22,75.03050994873047,3M
2024-02-23,75.31523895263672,3M
2024-02-26,74.69695281982422,3M
2024-02-27,75.08744049072266,3M
2024-02-28,74.40409088134766,3M
2024-02-29,74.9410171508789,3M
2024-03-01,74.72950744628906,3M
2024-03-04,74.38783264160156,3M
2024-03-05,75.40470886230469,3M
2024-03-06,75.26642608642578,3M
2024-03-07,75.3477783203125,3M
2024-03-08,76.38907623291016,3M
2024-03-11,76.51110076904297,3M
2024-03-12,80.31021881103516,3M
2024-03-13,84.66252899169922,3M
2024-03-14,83.88967895507812,3M
2024-03-15,85.4190902709961,3M
2024-03-18,85.25639343261719,3M
2024-03-19,85.67941284179688,3M
2024-03-20,87.94911193847656,3M
2024-03-21,87.75387573242188,3M
2024-03-22,86.86714935302734,3M
2024-03-25,85.28892517089844,3M
2024-03-26,83.49105072021484,3M
2024-03-27,85.0855484008789,3M
2024-03-28,86.28955078125,3M
2024-04-01,91.47808074951172,3M
2024-04-02,90.32998657226562,3M
2024-04-03,90.6705322265625,3M
2024-04-04,88.09217071533203,3M
2024-04-05,88.56892395019531,3M
2024-04-08,89.44459533691406,3M
2024-04-09,90.10620880126953,3M
2024-04-10,90.12567138671875,3M
2024-04-11,90.6607894897461,3M
2024-04-12,88.84134674072266,3M
2024-04-15,88.83162689208984,3M
2024-04-16,88.58838653564453,3M
2024-04-17,88.50082397460938,3M
2024-04-18,89.00675964355469,3M
2024-04-19,89.775390625,3M
2024-04-22,90.1159439086914,3M
2024-04-23,90.48566436767578,3M
2024-04-24,89.53215789794922,3M
2024-04-25,88.93865203857422,3M
2024-04-26,89.3472900390625,3M
2024-04-29,89.66838073730469,3M
2024-04-30,93.90076446533203,3M
2024-05-01,95.7785873413086,3M
2024-05-02,94.19265747070312,3M
2024-05-03,94.5234603881836,3M
2024-05-06,93.97859954833984,3M
2024-05-07,92.95700073242188,3M
2024-05-08,93.7450942993164,3M
2024-05-09,94.69859313964844,3M
2024-05-10,96.25534057617188,3M
2024-05-13,96.93641662597656,3M
2024-05-14,97.37425231933594,3M
2024-05-15,98.50288391113281,3M
2024-05-16,102.02501678466797,3M
2024-05-17,102.4142074584961,3M
2024-05-20,102.36556243896484,3M
2024-05-21,100.35150909423828,3M
2024-05-22,98.7461166381836,3M
2024-05-23,97.4920883178711,3M
2024-05-24,97.64883422851562,3M
2024-05-28,96.67891693115234,3M
2024-05-29,95.58161926269531,3M
2024-05-30,96.20864868164062,3M
2024-05-31,98.10930633544922,3M
2024-06-03,97.73701477050781,3M
2024-06-04,96.61033630371094,3M
2024-06-05,97.05120086669922,3M
2024-06-06,96.2282485961914,3M
2024-06-07,98.81470489501953,3M
2024-06-10,98.61876678466797,3M
2024-06-11,99.26537322998047,3M
2024-06-12,99.15760803222656,3M
2024-06-13,99.48091888427734,3M
2024-06-14,98.85388946533203,3M
2024-06-17,98.49140167236328,3M
2024-06-18,98.72652435302734,3M
2024-06-20,99.59848022460938,3M
2024-06-21,100.31368255615234,3M
2024-06-24,100.9015121459961,3M
2024-06-25,99.98057556152344,3M
2024-06-26,99.39274597167969,3M
2024-06-27,101.0778579711914,3M
2024-06-28,100.11773681640625,3M
2024-07-01,98.56977844238281,3M
2024-07-02,99.55929565429688,3M
2024-07-03,99.55929565429688,3M
2024-07-05,99.26537322998047,3M
2024-07-08,99.04984283447266,3M
2024-07-09,97.66844177246094,3M
2024-07-10,99.6082763671875,3M
2024-07-11,101.13664245605469,3M
2024-07-12,101.93022155761719,3M
2024-07-15,100.6369857788086,3M
2024-07-16,101.21501922607422,3M
2024-07-17,102.51805114746094,3M
2024-07-18,101.9106216430664,3M
2024-07-19,101.81265258789062,3M
2024-07-22,102.84136199951172,3M
2024-07-23,102.60623168945312,3M
2024-07-24,101.15624237060547,3M
2024-07-25,101.29340362548828,3M
2024-07-26,124.58138275146484,3M
2024-07-29,122.62194061279297,3M
2024-07-30,124.1796875,3M
2024-07-31,124.9634780883789,3M
2024-08-01,123.9053726196289,3M
2024-08-02,122.7003173828125,3M
2024-08-05,122.08309173583984,3M
2024-08-06,122.35741424560547,3M
2024-08-07,120.33918762207031,3M
2024-08-08,122.59254455566406,3M
2024-08-09,121.65200805664062,3M
2024-08-12,120.85843658447266,3M
2024-08-13,122.80809020996094,3M
2024-08-14,123.61145782470703,3M
2024-08-15,124.58138275146484,3M
2024-08-16,124.4736099243164,3M
2024-08-19,124.50300598144531,3M
2024-08-20,125.11042785644531,3M
2024-08-21,126.6093978881836,3M
2024-08-22,125.9921875,3M
2024-08-23,127.90264892578125,3M
2024-08-26,129.87265014648438,3M
2024-08-27,129.42938232421875,3M
2024-08-28,129.63624572753906,3M
2024-08-29,130.91676330566406,3M
2024-08-30,132.67005920410156,3M
2024-09-03,128.88763427734375,3M
2024-09-04,130.1681365966797,3M
2024-09-05,129.42938232421875,3M
2024-09-06,126.67138671875,3M
2024-09-09,126.53348541259766,3M
2024-09-10,128.1390380859375,3M
2024-09-11,128.2769317626953,3M
2024-09-12,130.04994201660156,3M
2024-09-13,131.1826934814453,3M
2024-09-16,132.59124755859375,3M
2024-09-17,131.5668487548828,3M
2024-09-18,131.36000061035156,3M
2024-09-19,131.83279418945312,3M
2024-09-20,132.74884033203125,3M
2024-09-23,133.60580444335938,3M
2024-09-24,135.162109375,3M
2024-09-25,134.55140686035156,3M
2024-09-26,137.34881591796875,3M
2024-09-27,135.24090576171875,3M
2024-09-30,134.64990234375,3M
2024-10-01,135.0045166015625,3M
2024-10-02,133.39895629882812,3M
2024-10-03,132.75869750976562,3M
2024-10-04,133.24134826660156,3M
2024-10-07,132.82765197753906,3M
2024-10-08,132.67005920410156,3M
2024-10-09,132.98524475097656,3M
2024-10-10,131.45851135253906,3M
2024-10-11,132.72915649414062,3M
2024-10-14,133.7239990234375,3M
2024-10-15,133.69444274902344,3M
2024-10-16,134.30516052246094,3M
2024-10-17,133.6451873779297,3M
2024-10-18,133.11329650878906,3M
2024-10-21,132.8177947998047,3M
2024-10-22,129.7544403076172,3M
2024-10-23,125.99173736572266,3M
2024-10-24,124.57332611083984,3M
2024-10-25,122.87911987304688,3M
2024-10-28,128.3360137939453,3M
2024-10-29,127.33133697509766,3M
2024-10-30,125.64697265625,3M
2024-10-31,126.5433349609375,3M
2024-11-01,125.31208038330078,3M
2024-11-04,123.96261596679688,3M
2024-11-05,124.62256622314453,3M
2024-11-06,131.91160583496094,3M
2024-11-07,131.07435607910156,3M
2024-11-08,132.32530212402344,3M
2024-11-11,131.00540161132812,3M
2024-11-12,128.3951416015625,3M
2024-11-13,129.4786376953125,3M
2024-11-14,130.33558654785156,3M
2024-11-15,128.5234375,3M
2024-11-18,128.8997344970703,3M
2024-11-19,126.93907165527344,3M
2024-11-20,126.59247589111328,3M
2024-11-21,126.07755279541016,3M
2024-11-22,127.16681671142578,3M
2024-11-25,129.0482940673828,3M
2024-11-26,131.65261840820312,3M
2024-11-27,131.18719482421875,3M
2024-11-29,132.22695922851562,3M
2024-12-02,131.59320068359375,3M
2024-12-03,129.87017822265625,3M
2024-12-04,129.177001953125,3M
2024-12-05,132.02890014648438,3M
2024-12-06,131.81105041503906,3M
2024-12-09,130.2068634033203,3M
2024-12-10,128.503662109375,3M
2024-12-11,128.503662109375,3M
2024-12-12,128.4838409423828,3M
2024-12-13,128.6521759033203,3M
2024-12-16,128.20657348632812,3M
2024-12-17,126.8004379272461,3M
2024-12-18,124.30502319335938,3M
2024-12-19,125.889404296875,3M
2024-12-20,128.01841735839844,3M
2024-12-23,127.72135162353516,3M
2024-12-24,129.087890625,3M
2024-12-26,129.89987182617188,3M
2024-12-27,128.90963745117188,3M
2024-12-30,127.86988830566406,3M
2024-12-31,127.83026885986328,3M
2025-01-02,128.434326171875,3M
2025-01-03,128.6026611328125,3M
2025-01-06,129.0185546875,3M
2025-01-07,131.47438049316406,3M
2025-01-08,133.21719360351562,3M
2025-01-10,129.92959594726562,3M
2025-01-13,133.28651428222656,3M
2025-01-14,135.8710479736328,3M
2025-01-15,136.43548583984375,3M
2025-01-16,137.8218231201172,3M
2025-01-17,139.6537628173828,3M
2025-01-21,145.45657348632812,3M
2025-01-22,147.66481018066406,3M
2025-01-23,148.1698455810547,3M
2025-01-24,147.97178649902344,3M
2025-01-27,150.04141235351562,3M
2025-01-28,149.92257690429688,3M
2025-01-29,150.06118774414062,3M
2025-01-30,152.89328002929688,3M
2025-01-31,150.71475219726562,3M
2025-02-03,148.57583618164062,3M
2025-02-04,150.1998291015625,3M
2025-02-05,150.9623260498047,3M
2025-02-06,150.83360290527344,3M
2025-02-07,148.40750122070312,3M
2025-02-10,148.22926330566406,3M
2025-02-11,148.6055450439453,3M
2025-02-12,147.41725158691406,3M
2025-02-13,147.2687225341797,3M
2025-02-14,147.89564514160156,3M
2025-02-18,148.26385498046875,3M
2025-02-19,149.46795654296875,3M
2025-02-20,148.35340881347656,3M
2025-02-21,144.2733917236328,3M
2025-02-24,144.7709503173828,3M
2025-02-25,145.82579040527344,3M
2025-02-26,146.71144104003906,3M
2025-02-27,149.78639221191406,3M
2025-02-28,154.3639678955078,3M
2025-03-03,152.67225646972656,3M
2025-03-04,145.14910888671875,3M
2025-03-05,146.8905792236328,3M
2025-03-06,146.22384643554688,3M
2025-03-07,145.5869598388672,3M
2025-03-10,146.90052795410156,3M
2025-03-11,146.82090759277344,3M
2025-03-12,149.5077667236328,3M
2025-03-13,145.387939453125,3M
2025-03-14,149.67694091796875,3M
2025-03-17,152.46328735351562,3M
2025-03-18,150.1844482421875,3M
2025-03-19,152.46328735351562,3M
2025-03-20,150.53274536132812,3M
2025-03-21,149.62716674804688,3M
2025-03-24,152.403564453125,3M
2025-03-25,152.7518768310547,3M
2025-03-26,151.93585205078125,3M
2025-03-27,147.71653747558594,3M
2025-03-28,144.1340789794922,3M
2025-03-31,146.14422607421875,3M
2025-04-01,146.95028686523438,3M
2025-04-02,147.0398406982422,3M
2025-04-03,139.05894470214844,3M
2025-04-04,126.29146575927734,3M
2025-04-07,127.92347717285156,3M
2025-04-08,126.54025268554688,3M
2025-04-09,137.64585876464844,3M
2025-04-10,132.32192993164062,3M
2025-04-11,135.2873992919922,3M
2025-04-14,135.34710693359375,3M
2025-04-15,134.60076904296875,3M
2025-04-16,129.8241729736328,3M
2025-04-17,129.5753936767578,3M
2025-04-21,125.47545623779297,3M
2025-04-22,135.66555786132812,3M
2025-04-23,135.39686584472656,3M
2025-04-24,138.203125,3M
2025-04-25,136.65074157714844,3M
2025-04-28,137.25775146484375,3M
2025-04-29,137.70556640625,3M
2020-05-01,82.23137664794922,Abbott Laboratories
2020-05-04,82.21307373046875,Abbott Laboratories
2020-05-05,85.1417465209961,Abbott Laboratories
2020-05-06,83.3570785522461,Abbott Laboratories
2020-05-07,86.02031707763672,Abbott Laboratories
2020-05-08,85.75492858886719,Abbott Laboratories
2020-05-11,87.92395782470703,Abbott Laboratories
2020-05-12,85.84645080566406,Abbott Laboratories
2020-05-13,84.34549713134766,Abbott Laboratories
2020-05-14,83.99771118164062,Abbott Laboratories
2020-05-15,82.26799011230469,Abbott Laboratories
2020-05-18,82.61575317382812,Abbott Laboratories
2020-05-19,80.73957824707031,Abbott Laboratories
2020-05-20,82.4510269165039,Abbott Laboratories
2020-05-21,82.72557830810547,Abbott Laboratories
2020-05-22,83.71400451660156,Abbott Laboratories
2020-05-26,81.89275360107422,Abbott Laboratories
2020-05-27,83.06421661376953,Abbott Laboratories
2020-05-28,84.29058837890625,Abbott Laboratories
2020-05-29,86.87146759033203,Abbott Laboratories
2020-06-01,85.1234359741211,Abbott Laboratories
2020-06-02,84.7664794921875,Abbott Laboratories
2020-06-03,83.6499252319336,Abbott Laboratories
2020-06-04,80.76705169677734,Abbott Laboratories
2020-06-05,82.24052429199219,Abbott Laboratories
2020-06-08,84.7115707397461,Abbott Laboratories
2020-06-09,82.61575317382812,Abbott Laboratories
2020-06-10,84.34549713134766,Abbott Laboratories
2020-06-11,80.33688354492188,Abbott Laboratories
2020-06-12,81.47173309326172,Abbott Laboratories
2020-06-15,81.9568099975586,Abbott Laboratories
2020-06-16,82.13069915771484,Abbott Laboratories
2020-06-17,83.19233703613281,Abbott Laboratories
2020-06-18,82.62491607666016,Abbott Laboratories
2020-06-19,82.99099731445312,Abbott Laboratories
2020-06-22,82.67982482910156,Abbott Laboratories
2020-06-23,83.55843353271484,Abbott Laboratories
2020-06-24,79.89759063720703,Abbott Laboratories
2020-06-25,82.02088165283203,Abbott Laboratories
2020-06-26,81.18802642822266,Abbott Laboratories
2020-06-29,81.46260070800781,Abbott Laboratories
2020-06-30,83.67738342285156,Abbott Laboratories
2020-07-01,83.8696060180664,Abbott Laboratories
2020-07-02,84.40957641601562,Abbott Laboratories
2020-07-06,85.08683013916016,Abbott Laboratories
2020-07-07,84.62006378173828,Abbott Laboratories
2020-07-08,84.7298812866211,Abbott Laboratories
2020-07-09,85.72746276855469,Abbott Laboratories
2020-07-10,85.15088653564453,Abbott Laboratories
2020-07-13,85.1966552734375,Abbott Laboratories
2020-07-14,87.11685943603516,Abbott Laboratories
2020-07-15,88.87169647216797,Abbott Laboratories
2020-07-16,88.56848907470703,Abbott Laboratories
2020-07-17,91.18698120117188,Abbott Laboratories
2020-07-20,91.03076934814453,Abbott Laboratories
2020-07-21,90.21306610107422,Abbott Laboratories
2020-07-22,92.05060577392578,Abbott Laboratories
2020-07-23,92.62942504882812,Abbott Laboratories
2020-07-24,90.91130828857422,Abbott Laboratories
2020-07-27,91.8668212890625,Abbott Laboratories
2020-07-28,91.74739837646484,Abbott Laboratories
2020-07-29,94.19129943847656,Abbott Laboratories
2020-07-30,93.28173065185547,Abbott Laboratories
2020-07-31,92.46403503417969,Abbott Laboratories
2020-08-03,92.50079345703125,Abbott Laboratories
2020-08-04,91.81171417236328,Abbott Laboratories
2020-08-05,93.84217071533203,Abbott Laboratories
2020-08-06,93.4838638305664,Abbott Laboratories
2020-08-07,93.00609588623047,Abbott Laboratories
2020-08-10,91.91277313232422,Abbott Laboratories
2020-08-11,91.01239013671875,Abbott Laboratories
2020-08-12,92.47322845458984,Abbott Laboratories
2020-08-13,92.88666534423828,Abbott Laboratories
2020-08-14,91.8668212890625,Abbott Laboratories
2020-08-17,92.52833557128906,Abbott Laboratories
2020-08-18,92.7580337524414,Abbott Laboratories
2020-08-19,92.31702423095703,Abbott Laboratories
2020-08-20,93.37359619140625,Abbott Laboratories
2020-08-21,94.0810546875,Abbott Laboratories
2020-08-24,93.15311431884766,Abbott Laboratories
2020-08-25,94.14537811279297,Abbott Laboratories
2020-08-26,94.806884765625,Abbott Laboratories
2020-08-27,102.24884033203125,Abbott Laboratories
2020-08-28,101.78946685791016,Abbott Laboratories
2020-08-31,100.57670593261719,Abbott Laboratories
2020-09-01,97.89392852783203,Abbott Laboratories
2020-09-02,100.54913330078125,Abbott Laboratories
2020-09-03,96.95677185058594,Abbott Laboratories
2020-09-04,95.6980972290039,Abbott Laboratories
2020-09-08,94.48532104492188,Abbott Laboratories
2020-09-09,97.21401977539062,Abbott Laboratories
2020-09-10,95.55108642578125,Abbott Laboratories
